payment_id,ticket_id,fecha_pago,store_id,caja_id,cajero_id,metodo_pago,importe_pagado,moneda,referencia_autorizacion,estado_pago,observaciones
PAY-0001238, T-500903 ,2025-11-26,S04,CAJ05,EMP042,bizum,541.94,EUR,59ROGA72,ANULADO,Pago anulado por duplicidad
PAY-0001239,T-500904,12 de junio de 2025 19:35,S002,CAJ05,EMP054,Cupon,"221,95",EUR,6LBRHLVO2Y93,OK,
PAY-0001240,T-500905,25/05/2025 22:19,S001,CAJ01,EMP040,Tarjeta (Crédito),59.03,EUR,DQJ3SXGTT0,OK,
PAY-0001241,T-500905,25/05/25 22:19,S001,CAJ01,EMP040,Tarjeta Crédito,540.97,EUR,LTNVV1GFBCHZ,OK,
PAY-0001242,T-500906,24/10/25 03:02,S001,CAJ03,EMP006,EFECTIVO,"392,36",EUR,LOE20RIL,OK,
PAY-0001243,T-500907,29/11/25 19:01,S004,CAJ07,EMP069,Tarjeta credito,"143,36",EUR,UFEUCXSM7,OK,
PAY-0001244,T-500908,2025-03-27,S005,CAJ02,EMP074,Tarjeta (Débito),€658.86,EUR,HXHI7CYRBV,OK,
PAY-0001245,T-500909,14/09/25 01:46,S003,CAJ02,EMP033,cash,"220,85",EUR,93TLO1I7XJ2,OK,
PAY-0001246, T-500910 ,2025-08-14 00:41:22,S003,CAJ03,EMP048,EFECTIVO,521.33,EUR,6WE815VN8LT2,OK,
PAY-0001247,T-500911,06/05/2025 00:11,S02,CAJ01,EMP031,Tarjeta (Débito),€251.77,EUR,,OK,
PAY-0001248,T-500912,11/05/25 23:26,S003,CAJ02,EMP066,Tarjeta debito,143.08,EURO,N67273JYZB,OK,
PAY-0001249,T-500913,22/05/25 21:58,S001,CAJ06,EMP034,DC,"335,80",eur,CS6MJ3T8MEH,OK,
PAY-0001250,T-500913,22/05/25 21:58,S001,CAJ06,EMP034,Tarjeta (Crédito),470.98,EUR,DNRGCL0KGDVE,OK,
PAY-0001251,T-500914,02/02/25 05:18,S002,CAJ05,EMP071,GiftCard,192.22,EUR,F633BQ6FWS,OK,
PAY-0001252,T-500915,2025-05-18 10:55:00,S002,CAJ04,EMP026,Contado,598.52,EUR,86LJXE6L2ZUA,OK,
PAY-0001253,T-500916,2025-11-30 13:54:31,S005,CAJ03,EMP022,EFECTIVO,0.00,EUR,7RCI2AFI4,OK,
PAY-0001254,T-500918,16 de noviembre de 2025 09:42,S005,CAJ01,EMP018,Credit Card,365.41,EUR,RZ6Z6K8Z6R5C,OK,
PAY-0001255,T-500919,2025-04-18 06:32:13,S004,CAJ04,EMP045,Tarjeta (Débito),€1.19,EUR,,OK,
PAY-0001256,T-500919,2025-04-18 06:32:13,S004,CAJ04,EMP045,Tarjeta Crédito,"-29,49",EUR,ULGTDT2SG,OK,Importe negativo (posible devolución mal registrada)
PAY-0001257,T-500920,23/07/25 14:16,S002,CJ06,EMP016,Financiacion,2365.35,EUR,VUCCPUGCGIZZ,OK,
PAY-0001258,T-500921,2025-01-16 22:28:00,S005,CAJ02,EMP044,Visa/Mastercard,25.54,EUR,I736MV3T,OK,
PAY-0001259,T-500921,16/01/25 21:52,S005,CAJ02,EMP044,Tarjeta Crédito,"90,63",EUR,DOXM7Z7AOL,OK,
PAY-0001260,T-500921,16/01/2025 21:52,S005,CAJ02,EMP044,Cash,-147.80,EUR,56FJPZ42Q8B,OK,Importe negativo (posible devolución mal registrada)
PAY-0001261,T-500922,23/08/2025 08:59,S004,CAJ04,EMP012,EFECTIVO,€40.41,EUR,58E6PLUI46,OK,
PAY-0001262,T-500922,2025-08-23 07:18:00,S004,CAJ04,EMP012,Tarjeta credito,"140,96",EUR,2UJ3A3TSAZ,OK,
PAY-0001263,T-500923,12/10/25 10:51,S004,CAJ02,EMP036,Tarjeta (Débito),483.76,EUR,1KVR6AX8K,OK,
PAY-0001264,T-500924,2025-02-10 09:06:00,S004,CAJ08,EMP056,Visa/Mastercard,"1615,93",EUR,KBR9FYYVM19Q,OK,
PAY-0001265,T-500925,15/02/25 14:55,S004,CAJ02,EMP013,Efectivo,262.97,EUR,,OK,
PAY-0001266,T-500925,2025-02-15 15:22:00,S004,CAJ02,EMP013,Visa/Mastercard,"43,45",EUR,JEJMS73D,OK,
PAY-0001267,T-500926,2025-01-15,S001,CAJ08,EMP074,Cupón,"700,35",EUR,LGU1TLXZB63V,OK,
PAY-0001268,T-500926,15/01/25 11:26,S001,CAJ08,EMP074,Tarjeta Crédito,285.18,EUR,1HUKB6MX,OK,
PAY-0001269,T-500928,2025-03-04 08:49:00,S003,CAJ01,EMP034,TARJETA CREDITO,142.96,EUR,X6E9D70QF,OK,
PAY-0001270,T-500929,21/11/25 18:16,S004,CAJ06,EMP069,GiftCard,"196,80",EUR,,OK,
PAY-0001271,T-500930,02/10/25 17:24,S005,CAJ03,EMP026,Financiación,"759,37",EUR,,OK,
PAY-0001272,T-500931,2025-08-29 06:14:00,S005,CAJ05,EMP069,Tarjeta credito,906.14,EUR,V3CH1J8SDQ,OK,
PAY-0001273,T-500932,2025-05-30 14:41:54,S003,CAJ06,EMP051,CC,"858,36",EUR,,OK,
PAY-0001274,T-500933,02/03/25 04:48,S001,CAJ04,EMP006,cash,674.66,EUR,MNYK922LN,OK,
PAY-0001275,T-500933,2025-03-02 04:57:00,S001,CAJ04,EMP006,TARJETA_REGALO,372.81,EUR,0XH2MECYJ,OK,
PAY-0001276,T-500934,09/01/25 01:37,S002,CAJ04,EMP038,Visa/Mastercard,0.31,EUR,OZT4LH19L,OK,
PAY-0001277,T-500934,09/01/25 01:37,S002,CAJ04,EMP038,EFECTIVO,92.41,EUR,EMNIMCHY7,OK,
PAY-0001278,T-500935,2025-10-02 11:20:58,S002,CAJ07,EMP050,Tarjeta Crédito,1156.41,EUR,MKZRRK6UJ,OK,
PAY-0001279,T-500936,2025-08-13 20:17:02,S003,CAJ03,EMP032,Efectivo,1474.19,EUR,XNUFA4AFM3,OK,
PAY-0001280,T-500937,2025-06-28 17:44:00,S002,CAJ04,EMP074,Tarjeta Crédito,"1183,46",EUR,,OK,
PAY-0001281,T-500938,18/05/25 15:21,S005,CAJ06,EMP019,Tarjeta Débito,1553.36,EUR,,OK,
PAY-0001282,T-500939,01/05/2025 07:46,S004,CAJ03,EMP028,Tarjeta debito,552.04,EUR,405G00R5Y5,OK,
PAY-0001283,T-500940,21 de octubre de 2025 00:08,S002,CAJ06,EMP079,EFECTIVO,204.05,EUR,7JBX9K7MNCT,OK,
PAY-0001284,T-500941,2025-07-12 05:30:00,S002,CAJ03,EMP004,Tarjeta Crédito,538.43,EUR,,OK,
PAY-0001285,T-500942,2025-10-02 16:10:00,S004,CAJ06,EMP040,Debit Card,"406,01",EUR,8V1UC8EANR1C,OK,
PAY-0001286,T-500943,2025-01-24 15:38:00,S003,CAJ02,EMP003,Tarjeta (Débito),"1,064.59",EUR,UCQB39BW4Q46,OK,
PAY-0001287,T-500945,13/11/25 06:23,S005,CAJ08,EMP023,Tarjeta debito,563.32 EUR,EUR,,OK,
PAY-0001288,T-500946,2 de marzo de 2025 07:03,S003,CAJ03,EMP064,Efectivo,155.65,EUR,VXLOBICLW,OK,
PAY-0001289,T-500947,14/11/2025 14:10,S004,CAJ02,EMP047,,123.04,EUR,EHAPWPXS2L,OK,
PAY-0001290,T-500947,2025-11-14,S004,CAJ02,EMP047,Efectivo,682.11€,EUR,KOQS8D6KYB27,OK,
PAY-0001291,T-500948,07/08/25 15:30,S005,CAJ02,EMP042,Tarjeta Débito,867.86,EUR,Q8P6U5PS476,OK,
PAY-0001292,T-500949,2025-01-10 06:09:00,S003,CAJ07,EMP049,CC,323.18,EUR,6HRCFU5D0MYS,OK,
PAY-0001293,T-500950,17/08/25 03:36,S001,CAJ01,EMP012,Credit Card,-93.45,EUR,,OK,Importe negativo (posible devolución mal registrada)
PAY-0001294,T-500950,2025-08-17,S001,CAJ01,EMP012,CC,118.08,EUR,ORGC4ATMX5,OK,
PAY-0001295, T-500950 ,17/08/25 03:36,S001,CAJ01,EMP012,Efectivo,"55,34",EUR,,OK,
PAY-0001296,T-500951,2025-07-23,S002,CAJ01,EMP056,Tarjeta Crédito,216.57€,EUR,9PZP802PAJN3,OK,
PAY-0001297,T-500952,07/01/2025 00:00,S003,CAJ04,EMP074,Tarjeta Crédito,945.16,EUR,,OK,
PAY-0001298,T-500953,2025-06-06 02:31:00,S003,CAJ07,EMP048,Tarjeta credito,3740.69€,EUR,LJRNICD0SQP,OK,
PAY-0001299,T-500954,04/01/2025 23:19,S005,CAJ05,EMP035,Visa/Mastercard,"212,94",EUR,5EZKJS7MQ,OK,
PAY-0001300,T-500955,25/09/25 18:35,S05,CAJ07,EMP058,Visa/Mastercard,452.44,EUR,7381ONRPOJ9,OK,
PAY-0001301,T-500955,25/09/25 18:35,S05,CAJ07,EMP058,TARJETA CREDITO,€660.18,EUR,KWSTVS9Q,OK,
PAY-0001302,T-500956,22/04/25 05:48,S003,CAJ05,EMP051,Aplazado,356.90€,EUR,2FO8HBF5JCD,OK,
PAY-0001303,T-500957,2025-01-15 18:28:37,S002,CAJ01,EMP014,Vale,411.28,EUR,MJOQJQ8H,OK,
PAY-0001304,T-500958,15/07/25 14:04,S004,CAJ08,EMP006,Contado,"288,08",EUR,M5TXCX7LY6YV,OK,
PAY-0001305,T-500959,01/03/25 10:58,S002,CAJ04,EMP008,Visa/Mastercard,346.93,EUR,4RVGR0V9D5,OK,
PAY-0001306,T-500959,2025-03-01 10:58:00,S002,CAJ04,EMP008,Cash,28.37,EUR,G8QDE12W,OK,
PAY-0001307,T-500960,05/08/25 06:14,S001,CAJ02,EMP078,Visa/Mastercard,"65,01",EUR,SK0NLYDJ,OK,
PAY-0001308,T-500960,05/08/25 06:14,S001,CAJ02,EMP078,Cash,"113,89",EUR,1MRN10H57,OK,
PAY-0001309,T-500961,23/09/25 18:17,S002,CAJ06,EMP019,DC,2035.10,EUR,7E5RXRMJO,OK,
PAY-0001310,T-500962,17/11/25 00:13,S002,CAJ01,EM010,Tarjeta credito,23.31,EUR,VGZ38M7D5,OK,
PAY-0001311,T-500963,15/12/25 23:20,S004,CAJ06,EMP059,Tarjeta Crédito,"328,41",EUR,VVBQEVFPV,OK,
PAY-0001312,T-500964,25/02/2025,S003,CAJ06,EMP056,Visa/Mastercard,21.16 EUR,EUR,DAJJO5OKHF23,OK,
PAY-0001313,T-500965,25/06/2025 17:48,S003,CAJ07,EMP054,Visa/Mastercard,,EUR,7LRC6G1HAV6,OK,
PAY-0001314,T-500966,04/11/25 14:42,S002,CAJ06,EMP071,TARJETA CREDITO,92.53,EUR,2WHZ3M21O5,OK,
PAY-0001315,T-500966,2025-11-04 15:34:00,S002,CAJ06,EMP071,Contado,"44,98",EUR,OYM3MULOB77,OK,
PAY-0001316,T-500966,04/11/25 14:42,S002,CAJ06,EMP071,Visa/Mastercard,"358,06",EUR,L0MRVNZQE,OK,
PAY-0001317,T-500967,14/09/25 04:23,S005,CAJ04,EMP071,TARJETA CREDITO,"20,15",EUR,L9GFVND9Y,OK,
PAY-0001318,T-500968,03/05/25 21:54,S005,CAJ07,EMP026,CC,"2,167.99",EUR,LO9NLUPYA,OK,
PAY-0001319,T-500968,03/05/25 21:54,S005,CAJ07,EMP026,tarjeta regalo,€275.86,EUR,FRGN1F32L0F,OK,
PAY-0001320,T-500969,04/01/25 08:47,S005,CAJ01,EMP009,Cash,€293.28,EUR,,OK,
PAY-0001321,T-500970,2025-10-01 06:03:26,S001,CAJ06,EMP058,Tarjeta Débito,313.74,EUR,7WG8V961Y2X,OK,
PAY-0001322,T-500971,17 de diciembre de 2025 22:38,S004,CAJ08,EMP036,Debit Card,807.72,EUR,TEUGQV2X2,OK,
PAY-0001323,T-500973,21 de septiembre de 2025 01:34,s003,CAJ06,EMP018,Tarjeta (Crédito),"43,66",EUR,GAFUNH7I3W,OK,
PAY-0001324,T-500974,13/12/25 01:09,S003,CAJ02,EM064,Tarjeta Crédito,"80,06",EUR,RL6ZAZYXW1C,OK,
PAY-0001325,T-500975,13/04/25 04:23,S004,CAJ03,EMP031,EFECTIVO,€11.39,EUR,6YQEF864,OK,
PAY-0001326,T-500975,2025-04-13 04:23:00,S004,CAJ03,EMP031,Tarjeta debito,25.93,EUR,GNYA55HJC,OK,
PAY-0001327,T-500976,11/08/2025 00:00,S001,CAJ01,EM080,EFECTIVO,"211,33",EUR,6RA0DQD29,OK,
PAY-0001328,T-500976,11/08/2025,S001,CAJ01,EM080,Visa/Mastercard,32.62,EUR,2GBUDY7MX,OK,
PAY-0001329, T-500977 ,15/05/25 11:10,S003,CAJ07,EMP044,EFECTIVO,138.20,EUR,IRJQR0U0,OK,
PAY-0001330,T-500978,11/02/25 13:46,s003,CAJ02,EMP017,cash,255.02,EUR,GA4TIAD1CGA6,OK,
PAY-0001331,T-500979 ,28 de agosto de 2025 19:09,,CAJ01,EMP044,VALE,€542.03,EUR,QYJM3PPS,OK,
PAY-0001332,T-500980,26 de diciembre de 2025 20:10,S001,CAJ01,EMP026,Tarjeta credito,290.73,EUR,ECE98J6ZRZQO,OK,
PAY-0001333,T-500981 ,12/07/25 08:32,S003,CAJ04,EMP026,CC,451.08,EUR,XTJ98KSFQ,OK,
PAY-0001334,T-500983,10/06/25 02:44,S003,CAJ04,EMP076,Tarjeta Crédito,"4,80",EUR,,OK,
PAY-0001335,T-500983,2025-06-10 02:44:00,S003,CAJ04,EMP076,CC,"40,01",EUR,Z2LNTJYIU,OK,
PAY-0001336,T-500984,2025-12-17 13:42:46,S003,CAJ03,EMP009,TARJETA CREDITO,687.73,EUR,,OK,
PAY-0001337,T-500984,2025-12-17 13:42:46,S003,CAJ03,EMP009,Tarjeta credito,"288,38",EUR,G5HG5UGHNB,OK,
PAY-0001338,T-500985,26/01/25 14:02,S001,CAJ06,EMP078,Efectivo,€1209.98,EUR,TK41NS6CWE6J,OK,
PAY-0001339,T-500985,26/01/2025 14:02,S001,CAJ06,EMP078,Visa/Mastercard,61.88,EUR,W5NX3M4CLEN7,OK,
PAY-0001340,T-500986,18/05/25 01:13,S005,CAJ04,EMP022,Credit Card,41.23,EUR,6IRX3NGHB3,OK,
PAY-0001341,T-500986,18/05/25 01:13,S005,CAJ04,EMP022,GiftCard,209.00,EUR,V5F4C6VZBM,OK,
PAY-0001342,T-500987,10/01/25 12:10,S004,CAJ03,EMP050,Tarjeta Crédito,"-586,09",EUR,28SIE7COC0W,OK,Importe negativo (posible devolución mal registrada)
PAY-0001343,T-500988,2025-01-07 08:45:00,S004,CAJ03,EMP024,CC,€3.86,EUR,XIRI47C9,OK,
PAY-0001344,T-500988,2025-01-07 08:45:00,S004,CAJ03,EMP024,TARJETA_REGALO,190.89,EUR,,OK,
PAY-0001345,T-500989,27/11/25 17:27,S003,CAJ08,EMP064,Vale Devolución,"3795,59",EUR,HJYDAK4U9M30,OK,
PAY-0001346,T-500990,11/06/25 16:37,S004,CAJ03,EMP064,Tarjeta (Débito),176.22,EUR,CSEFELX6,OK,
PAY-0001347,T-500990,11/06/25 16:37,S004,CAJ03,EMP064,Cupon,"1781,65",EUR,18L30PYN1QI,OK,
PAY-0001348,T-500991,03/07/25 21:33,S002,CAJ06,EMP017,Tarjeta (Crédito),"2,286.16",EUR,44VWGJY4P,OK,
PAY-0001349,T-500991,2025-07-03 21:33:00,S002,CAJ06,EMP017,cash,170.31,EUR,PCJDUCEF,OK,
PAY-0001350,T-500992,17/12/25 05:54,S004,CAJ06,EMP043,EFECTIVO,"109,92",EUR,ACMA2H5CS,OK,
PAY-0001351,T-500992,17/12/25 05:54,S004,CAJ06,EMP043,Tarjeta (Crédito),"82,26",EUR,CD5N9H32ISNK,OK,
PAY-0001352,T-500993,2025-05-02 17:39:33,S002,CAJ04,EMP061,Cupon,"1227,87",EUR,RQQIO1QLML5,OK,
PAY-0001353,T-500994,04/11/25 07:16,S005,CAJ05,EMP050,Contado,2276.67 EUR,EUR,GIX5HY9LX,OK,
PAY-0001354,T-500995,2025-07-08 05:42:00,S001,CAJ08,EMP035,Tarjeta Crédito,195.15,EUR,F76PK90JEZ4,OK,
PAY-0001355,T-500996,15/07/2025 18:49,S005,CAJ05,EMP025,TARJETA CREDITO,2606.34,EUR,GJ9U6V6Z8KV8,OK,
PAY-0001356,T-500997,2025-06-30 13:33:00,S002,CAJ01,EMP054,Tarjeta Crédito,"1,860.84",EUR,,OK,
PAY-0001357,T-500998,16/08/25 18:23,S003,CAJ04,EMP059,Tarjeta (Crédito),397.34,EUR,,OK,
PAY-0001358,T-500998,2025-08-16 18:23:00,S003,CAJ04,EMP059,Visa/Mastercard,357.44,EUR,RZ3RJ4BIOHK,OK,
PAY-0001359,T-500998,16/08/25 18:23,S003,CAJ04,EMP059,GiftCard,€58.80,EUR,511R6MDMB,OK,
PAY-0001360,T-500999,2025-06-03 14:40:42,S003,CAJ07,EMP056,Tarjeta Regalo,16.24,EUR,NOAUNEO5C,OK,
PAY-0001361,T-500999,03/06/2025 15:13,S003,CAJ07,EMP056,cash,"285,20",EUR,6Q0L4ZNRKR1,OK,
PAY-0001362,T-501000,26/12/25 23:47,S001,CAJ01,EMP017,Tarjeta debito,"55,52",EUR,PEAERO71,OK,
PAY-0001363,T-501001,2025-07-31 16:48:22,S003,,EMP009,Tarjeta (Crédito),30.92€,EUR,GPH0RNWK1S2,OK,
PAY-0001364,T-501001,2025-07-31 16:48:22,S003,CAJ07,EMP009,DC,"496,95",EUR,KZN0LYIMOES,OK,
PAY-0001365,T-501001,2025-07-31 16:48:22,s003,CAJ07,EMP009,Tarjeta Débito,€323.60,EUR,XUHXXCDXF,OK,
PAY-0001366,T-501002 ,22/01/25 22:45,S002,CAJ02,EMP034,Efectivo,451.41,EUR,AHYVZYV9BI,OK,
PAY-0001367,T-501002 ,2025-01-22 22:45:00,S002,CAJ02,EMP034,Tarjeta debito,895.47,EUR,3UM330BOQC2,OK,
PAY-0001368,T-501004,10/07/25 20:47,S005,CAJ04,EMP027,Tarjeta debito,"405,62",EUR,VPOUI0OMOM,OK,
PAY-0001369,T-501006,2025-02-11 10:47:00,S005,CAJ04,EMP006,Visa/Mastercard,€551.18,EUR,0LR3OOZIT4,OK,
PAY-0001370,T-501006,2025-02-11 10:47:00,S005,CAJ04,EMP006,Debit Card,€47.84,EUR,FHZ92N7VG,OK,
PAY-0001371,T-501006,2025-02-11 11:06:00,S005,CAJ04,,Efectivo,"1383,46",EUR,,OK,
PAY-0001372,T-501007,31/03/25 05:59,S002,CAJ05,EMP007,Tarjeta (Crédito),1428.58,EUR,HPKJI6NR,OK,
PAY-0001373,T-501008,2025-08-22 17:18:00,S004,CAJ07,EMP059,Tarjeta Crédito,216.40,EUR,JVV0M96XR8Z,OK,
PAY-0001374,T-501009,29/11/25 21:21,S002,CAJ02,EMP004,Credit Card,768.72,EUR,USL42N3V,OK,
PAY-0001375,T-501009,2025-11-29 22:35:00,S002,CAJ02,EMP004,CC,€240.54,EUR,W0K41IU8T,OK,
PAY-0001376,T-501009,29/11/25 21:21,S002,CAJ02,EMP004,Efectivo,"2205,74",EUR,XZMCD6XHMK,OK,
PAY-0001377,T-501011,13/02/2025,S002,CAJ01,EMP061,GiftCard,1403.25,EUR,,OK,
PAY-0001378,T-501012,12/01/2025 14:40,S005,CAJ03,EMP051,TARJETA_REGALO,724.90,EUR,QKZGTSOF1XW5,OK,
PAY-0001379, T-501012 ,12/01/25 14:40,S005,CAJ03,EMP051,Tarjeta (Crédito),255.24,EUR,3D3SCPQ4R,OK,
PAY-0001380,T-501012,2025-01-12 14:40:00,S005,CAJ03,EMP051,Tarjeta debito,"4,75",EUR,,OK,
PAY-0001381,T-501015,13/10/25 12:30,S002,CAJ06,EMP070,CC,3713.78,EUR,C7K4RJNYLIM,OK,
PAY-0001382,T-501016,09/04/25 07:59,S004,CAJ07,EMP056,DEBITO,806.99,EUR,1DE0RII5,OK,
PAY-0001383,T-501017,2025-10-17 05:58:00,S003,CAJ03,EMP070,TARJETA_REGALO,"137,25",EUR,PZGRSPIW06,OK,
PAY-0001384,T-501018,2025-02-10 07:37:00,S001,CAJ02,EMP070,DC,264.34,EUR,TAX28906Q,OK,
PAY-0001385,T-501018,2025-02-10 07:37:00,S001,CAJ02,EMP070,TARJETA CREDITO,426.79,EUR,89WAYM9Q1,OK,
PAY-0001386,T-501019,03/06/25 09:17,S003,CAJ06,EMP048,Tarjeta Crédito,"187,10",EUR,GIU5DSJNCTF,OK,
PAY-0001387,T-501020,12 de julio de 2025 07:37,S004,,EMP065,EFECTIVO,"-79,77",EUR,,OK,Importe negativo (posible devolución mal registrada)
PAY-0001388,T-501020,12 de julio de 2025 07:37,S004,CAJ04,EMP065,Vale,259.40,EUR,DF0NSGT6L,OK,
PAY-0001389,T-501021,29/10/25 09:28,s002,CAJ01,EMP027,Credit Card,€297.09,EUR,,OK,
PAY-0001390,T-501022,05/07/25 19:22,S003,CAJ04,EMP080,EFECTIVO,1017.25,EUR,KCD3I4Z4YID,OK,
PAY-0001391,T-501023,17 de agosto de 2025 00:23,S003,CAJ07,EMP013,Tarjeta debito,1242.91,EUR,F6M1DALPB01,OK,
PAY-0001392,T-501024,2025-10-18 21:40:00,S001,CAJ02,EMP013,EFECTIVO,679.17,EUR,J8OWTK95H3,OK,
PAY-0001393,T-501024,18/10/25 21:40,S001,CAJ02,EMP013,Cash,"3,322.45",EUR,Y1WNGXAM,OK,
PAY-0001394,T-501025,22/06/25 14:23,S004,CAJ03,EMP004,Debit Card,"243,35",EUR,ZK1GA2SYTMXB,OK,
PAY-0001395,T-501026,25/06/25 10:23,S001,CAJ02,EMP063,Tarjeta Crédito,"466,72",EUR,,OK,
PAY-0001396,T-501027 ,2025-01-18 00:00:00,S004,CAJ01,EMP023,EFECTIVO,1763.49,EUR,K179YIXMHV,OK,
PAY-0001397,T-501028,20/06/25 03:21,S001,CAJ03,EMP078,cash,696.72,EUR,LC37SRDV,OK,
PAY-0001398,T-501029,13/06/2025,S005,CAJ08,EMP056,Tarjeta credito,€239.40,EUR,MT6Y6TL71R,OK,
PAY-0001399,T-501030,14 de marzo de 2025 13:00,S002,CAJ03,EMP021,TARJETA_REGALO,15.03,EURO,SF4ET7WAH,OK,
PAY-0001400,T-501030,14 de marzo de 2025 13:00,S002,CAJ03,EMP021,Gift Card,190.38,EUR,,OK,
PAY-0001401,T-501031,17/10/25 23:12,S005,CAJ01,EMP019,Tarjeta Crédito,"655,24",EUR,38IWA81MVEZ4,OK,
PAY-0001402,T-501032,2025-04-05 16:56:00,S005,CAJ05,EMP018,Tarjeta credito,114.65,EUR,,OK,
PAY-0001403,T-501032,05/04/25 15:13,S005,CAJ05,EMP018,Tarjeta credito,17.81,EUR,D7X1JMH6T4U,OK,
PAY-0001404,T-501032,2025-04-05 15:27:00,S005,CAJ05,EMP018,GiftCard,"62,64",EUR,,OK,
PAY-0001405,T-501033,2025-02-26 11:15:00,S005,CAJ02,EMP017,Contado,"635,85",EUR,TL97P7DFLR,OK,
PAY-0001406,T-501034,2025-10-20 04:36:19,S004,CAJ06,EMP034,Tarjeta credito,52.80,EUR,ATDZYUMNQIZ,OK,
PAY-0001407,T-501035,08/09/25 21:32,S002,CAJ03,EMP066,Tarjeta Regalo,106.94,EUR,C0BQOF19,OK,
PAY-0001408,T-501037,2025-12-25 15:12:54,S004,CAJ07,EMP076,Efectivo,"57,66",EUR,,OK,
PAY-0001409,T-501037,2025-12-25 15:12:54,S004,CAJ07,EMP076,Debit Card,441.55 EUR,EUR,Q7S44Z78IY,OK,
PAY-0001410,T-501037,2025-12-25 15:12:54,S004,CAJ07,EMP076,VALE,117.51,EUR,UHO1DKIA,OK,
PAY-0001411, T-501038 ,2025-12-06 17:16:00,S005,CAJ02,EMP035,Efectivo,188.29,EUR,DP0LO2K9QUV,OK,
PAY-0001412,T-501039,19/04/25 04:00,S003,CAJ04,EMP067,Visa/Mastercard,231.35,EUR,,OK,
PAY-0001413,T-501040,06/11/25 22:11,S003,CAJ06,EMP071,TARJETA_REGALO,"242,99",EUR,B3OCJZ5QDE,OK,
PAY-0001414,T-501041,2025-06-02 02:44:00,S005,CAJ06,EMP064,Visa/Mastercard,19.99,EUR,8SPCTATC9,OK,
PAY-0001415,T-501041,02/06/25 02:15,S005,CAJ06,EMP064,Credit Card,€1292.64,EUR,EP9MNRN8WN,OK,
PAY-0001416,T-501042,9 de abril de 2025 23:00,S004,,EMP025,Tarjeta Débito,"445,29",EUR,FOLANGXCD285,OK,
PAY-0001417,T-501043,05/07/25 00:04,S002,CAJ07,EMP063,Contado,"1.760,87",EUR,E7PDJNL72,OK,
PAY-0001418,T-501044,24/09/2025 16:44,S003,CAJ05,EMP013,,904.52,EUR,WTB4V8JQ,OK,
PAY-0001419,T-501045,2025-12-27 08:12:00,S004,CAJ04,EMP074,Tarjeta (Crédito),113.43,EUR,LX9BEAHZ,ANULADO,
PAY-0001420,T-501046,2025-08-27,S004,CAJ01,EMP012,Efectivo,51.55,EUR,29DZUP68,OK,
PAY-0001421,T-501047,19/06/25 00:17,S002,CAJ05,EMP031,Credit Card,"130,25",EUR,32J60V4N5FIC,OK,
PAY-0001422,T-501047,19/06/25 00:17,S002,CAJ05,EMP031,TARJETA_REGALO,59.29,EUR,HKUMCISY,OK,
PAY-0001423,T-501048,25/10/25 02:50,S002,CAJ07,EMP049✓,cash,1402.15,EUR,7O6YU37N,OK,
PAY-0001424,T-501049,26/02/25 02:59,S004,CAJ07,EMP078,Visa/Mastercard,266.50,EUR,,OK,
PAY-0001425,T-501050,2025-07-02 10:02:00,S003,CAJ05,EMP049,Debit Card,619.45,EUR,IJTWV1MM94,OK,
PAY-0001426,T-501051,09/10/25 05:49,S001,CAJ06,EMP003,EFECTIVO,1181.57,EUR,1YJ94KIC0,OK,
PAY-0001427,T-501052,23/10/25 10:20,S002,CAJ04,EMP049,DC,458.06,EUR,C5KTSIQU,OK,
PAY-0001428,T-501053,19/04/2025 05:46,S005,CAJ08,EMP019,Credit Card,"434,70",EUR,R1QJQMFD2SM,OK,
PAY-0001429,T-501055,2025-03-01 07:26:26,S005,CAJ08,EMP048,DEBITO,123.46,EUR,Q6W51IX2L1,OK,
PAY-0001430,T-501057,27/01/25 01:10,S002,CAJ04,EMP078,EFECTIVO,904.86,EUR,O9XS2S1SPZ,OK,
PAY-0001431,T-501058,24/08/25 03:49,S004,CAJ08,EMP067,CC,"1283,05",EUR,WQRUEYS2,OK,
PAY-0001432,T-501059,10/06/25 03:58,S001,CAJ06,EMP015,CC,1520.53,EUR,G3YVOLLLMJ,OK,
PAY-0001433,T-501060,25/02/25 06:28,S004,CAJ03,EMP039,Cash,€298.64,EUR,5ZVOMXW3HB,OK,
PAY-0001434,T-501061,25/12/25 08:37,S002,CAJ01,EMP019,Cash,478.22,EUR,JZ3N3M4LH,OK,
PAY-0001435,T-501062,29/12/25 17:17,S001,CAJ06,EMP071,Credit Card,640.46,EUR,49OZO13JF46,OK,
PAY-0001436,T-501063,2025-07-22 08:55:00,S002,CAJ05,EMP066,TARJETA CREDITO,16.12,EUR,LQ0NH0RUDB,OK,
PAY-0001437,T-501063,22/07/25 08:55,S002,CAJ05,EMP066,Tarjeta (Crédito),22.56,EUR,JZ2HO7DU,OK,
PAY-0001438,T-501064,2025-07-19 14:33:46,S003,CAJ02,EMP063,Cash,530.79,EUR,F72BYNCS583,OK,
PAY-0001439,T-501065,2025-10-23 23:22:00,S004,CAJ08,EMP035,Contado,547.06,EUR,RWF2L0OQZ,OK,
PAY-0001440,T-501066,09/08/2025 15:53,S004,CAJ07,EMP020,Efectivo,126.44,EUR,UHZD9OUQJ,OK,
