fact_id,source_system,source_file,canal_origen,canal_movimiento,tipo_movimiento,es_devolucion,fecha_movimiento_raw,fecha_movimiento,store_id_raw,store_id_std,doc_tipo,doc_id_raw,doc_id_std,line_id_raw,line_id_std,return_id,customer_id_raw,customer_id_std,flag_customer_in_crm,product_id_raw,product_id_std,flag_product_in_master,descripcion_producto,categoria,subcategoria,cantidad_raw,cantidad_signed,cantidad_abs,precio_unitario_raw,precio_unitario_num,descuento_pct_raw,descuento_pct_num,descuento_importe_raw,descuento_importe_num,importe_linea_raw,importe_signed_num,importe_abs_num,moneda,iva_pct,coste_unitario_num,coste_total_num,margen_bruto_num,metodo_pago,estado_pedido,origen,ticket_id_original,ticket_line_id_original,order_id_original,order_line_id_original,motivo_devolucion,metodo_devolucion,caja_id,cajero_id,flag_fecha_parseada,flag_importe_parseado,nombre_producto,precio_venta_num,estado_producto
F001918,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,24/06/2024 05:57,2024-06-24 05:57:00,ONLINE,ONLINE,ORDER,O-202400644,O-202400644,OL-0001905,OL-0001905,,,,0,P1021,P1021,1,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,1.0,1.0,310.41,310.41,,,,,310.41,310.41,310.41,EUR,21,153.44,153.44,156.97000000000003,Bizum,Entregado,app,,,O-202400644,OL-0001905,,,,,1,1,"Bombilla Brisa ""Star""",305.88,Activo
F001919,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-13 11:57:42,2024-06-13 11:57:42,ONLINE,ONLINE,ORDER,O-202400645,O-202400645,OL-0001906,OL-0001906,,C0022,C0022,1,P1091,P1091,1,"Bombilla Eco ""Star""",Iluminación,Bombillas,0,0.0,0.0,,,25,25.0,0.00,0.0,"0,00",0.0,0.0,EUR,21,144.5,0.0,0.0,ContraReembolso,Cancelado,web,,,O-202400645,OL-0001906,,,,,1,1,"Bombilla Eco ""Star""",388.99,Descatalogado
F001920,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-13 11:57:42,2024-06-13 11:57:42,ONLINE,ONLINE,ORDER,O-202400645,O-202400645,OL-0001907,OL-0001907,,C0022,C0022,1,P1008,P1008,1,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,1.0,1.0,,,5,5.0,"1,42",1.42,27.05,27.05,27.05,EUR,21,21.54,21.54,5.510000000000002,ContraReembolso,Cancelado,web,,,O-202400645,OL-0001907,,,,,1,1,"Bombilla Nórdico ""Star""",28.73,Descatalogado
F001921,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-13 11:57:42,2024-06-13 11:57:42,ONLINE,ONLINE,ORDER,O-202400645,O-202400645,OL-0001908,OL-0001908,,C0022,C0022,1,P1063,P1063,1,Armario Brisa 160cm,Muebles,Armarios,1,1.0,1.0,€418.00,418.0,,,,,418.00,418.0,418.0,EUR,21,318.23,318.23,99.76999999999998,ContraReembolso,Cancelado,web,,,O-202400645,OL-0001908,,,,,1,1,Armario Brisa 160cm,433.43,Activo
F001922,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-13 11:57:42,2024-06-13 11:57:42,ONLINE,ONLINE,ORDER,O-202400645,O-202400645,OL-0001909,OL-0001909,,C0022,C0022,1,P1017,P1017,1,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,1,1.0,1.0,69.63,69.63,30,30.0,€20.89,20.89,48.74,48.74,48.74,EUR,21,-12.5,-12.5,61.24,ContraReembolso,Cancelado,web,,,O-202400645,OL-0001909,,,,,1,1,"Lámparas techo Zen ""Star""",66.47,Activo
F001923,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-13 11:57:42,2024-06-13 11:57:42,ONLINE,ONLINE,ORDER,O-202400645,O-202400645,OL-0001910,OL-0001910,,C0022,C0022,1,P1070,P1070,1,"Aplique Boreal ""Star""",Iluminación,,1,1.0,1.0,"283,55",283.55,,,,,283.55,283.55,283.55,EUR,21,141.85,141.85,141.70000000000002,ContraReembolso,Cancelado,web,,,O-202400645,OL-0001910,,,,,1,1,"Aplique Boreal ""Star""",307.12,Activo
F001924,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-01 10:43:53,2024-06-01 10:43:53,ONLINE,ONLINE,ORDER,O-202400646,O-202400646,OL-0001911,OL-0001911,,,,0,P1044,P1044,1,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,1.0,1.0,50,50.0,15,15.0,8,8.0,42.77,42.77,42.77,EUR,21,32.81,32.81,9.96,PayPal,Pendiente,web,,,O-202400646,OL-0001911,,,,,1,1,"Bombilla Eco ""Star""",53.62,Descatalogado
F001925,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-01 10:43:53,2024-06-01 10:43:53,ONLINE,ONLINE,ORDER,O-202400646,O-202400646,OL-0001912,OL-0001912,,,,0,P1079,P1079,1,Cuadro Boreal ★,Decoración,Cuadros,1,1.0,1.0,148.16,148.16,,,,,148.16,148.16,148.16,EUR,21,78.83,78.83,69.33,PayPal,Pendiente,web,,,O-202400646,OL-0001912,,,,,1,1,Cuadro Boreal ★,159.34,Activo
F001926,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-01 10:43:53,2024-06-01 10:43:53,ONLINE,ONLINE,ORDER,O-202400646,O-202400646,OL-0001913,OL-0001913,,,,0,P1055,P1055,1,Cuadro Luna ★,Decoración,Cuadros,1,1.0,1.0,114.24,114.24,,,,,114.24,114.24,114.24,EUR,21,77.33,77.33,36.91,PayPal,Pendiente,web,,,O-202400646,OL-0001913,,,,,1,1,Cuadro Luna ★,124.61,Activo
F001927,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-06 13:47:17,2024-07-06 13:47:17,ONLINE,ONLINE,ORDER,O-202400647,O-202400647,OL-0001914,OL-0001914,,C0034,C0034,1,P1003,P1003,1,Espejo Atlas ★,Decoración,Espejos,1,1.0,1.0,243.64,243.64,30,30.0,73.09,73.09,170.55,170.55,170.55,EUR,21,160.81,160.81,9.740000000000009,ContraReembolso,Entregado,marketplace,,,O-202400647,OL-0001914,,,,,1,1,Espejo Atlas ★,264.87,Descatalogado
F001928,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-06 13:47:17,2024-07-06 13:47:17,ONLINE,ONLINE,ORDER,O-202400647,O-202400647,OL-0001915,OL-0001915,,C0034,C0034,1,P1070,P1070,1,"Aplique Boreal ""Star""",Iluminación,,1,1.0,1.0,"302,19",302.19,0,0.0,0.00,0.0,302.19,302.19,302.19,EUR,21,141.85,141.85,160.34,ContraReembolso,Entregado,marketplace,,,O-202400647,OL-0001915,,,,,1,1,"Aplique Boreal ""Star""",307.12,Activo
F001929,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-06 13:47:17,2024-07-06 13:47:17,ONLINE,ONLINE,ORDER,O-202400647,O-202400647,OL-0001916,OL-0001916,,C0034,C0034,1,P1070,P1070,1,"Aplique Boreal ""Star""",Iluminación,,1,1.0,1.0,"319,73",319.73,10,10.0,31.97,31.97,287.76,287.76,287.76,EUR,21,141.85,141.85,145.91,ContraReembolso,Entregado,marketplace,,,O-202400647,OL-0001916,,,,,1,1,"Aplique Boreal ""Star""",307.12,Activo
F001930,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-06 13:47:17,2024-07-06 13:47:17,ONLINE,ONLINE,ORDER,O-202400647,O-202400647,OL-0001917,OL-0001917,,C0034,C0034,1,P1067,P1067,1,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,1.0,1.0,322.66,322.66,0,0.0,0.00,0.0,,322.66,322.66,EUR,21,202.12,202.12,120.54000000000002,ContraReembolso,Entregado,marketplace,,,O-202400647,OL-0001917,,,,,1,1,"Lámparas pie Boreal ""Star""",355.71,Activo
F001931,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-01-24 06:29:49,2024-01-24 06:29:49,ONLINE,ONLINE,ORDER,O-202400648,O-202400648,OL-0001918,OL-0001918,,C0004,C0004,1,P1099,P1099,1,Figura Eco ★,Decoración,Figuras,3,3.0,3.0,176.73,176.73,,,,,530.19,530.19,530.19,EUR,21,79.26,237.78000000000003,292.41,ContraReembolso,Entregado,marketplace,,,O-202400648,OL-0001918,,,,,1,1,Figura Eco ★,184.78,Activo
F001932,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-01-24 06:29:49,2024-01-24 06:29:49,ONLINE,ONLINE,ORDER,O-202400648,O-202400648,OL-0001919,OL-0001919,,C0004,C0004,1,P1054,P1054,1,Figura Minimal ★,Decoración,Figuras,1,1.0,1.0,"103,20",103.2,20,20.0,20.64,20.64,82.56,82.56,82.56,EUR,21,54.5,54.5,28.060000000000002,ContraReembolso,Entregado,marketplace,,,O-202400648,OL-0001919,,,,,1,1,Figura Minimal ★,110.1,Activo
F001933,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-01-24 06:29:49,2024-01-24 06:29:49,ONLINE,ONLINE,ORDER,O-202400648,O-202400648,OL-0001920,OL-0001920,,C0004,C0004,1,P1088,P1088,1,Espejo Élite ★,Decoración,Espejos,2,2.0,2.0,€135.42,135.42,15,15.0,40.63,40.63,230.21,230.21,230.21,EUR,21,51.98,103.96,126.25000000000001,ContraReembolso,Entregado,marketplace,,,O-202400648,OL-0001920,,,,,1,1,Espejo Élite ★,147.4,Activo
F001934,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-01-24 06:29:49,2024-01-24 06:29:49,ONLINE,ONLINE,ORDER,O-202400648,O-202400648,OL-0001921,OL-0001921,,C0004,C0004,1,P1080,P1080,1,Espejo Boreal ★,Decoración,Espejos,1,1.0,1.0,187.75,187.75,20,20.0,38,38.0,€150.20,150.2,150.2,EUR,21,95.67,95.67,54.52999999999999,ContraReembolso,Entregado,marketplace,,,O-202400648,OL-0001921,,,,,1,1,Espejo Boreal ★,202.14,Activo
F001935,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-07 12:09:48,2025-08-07 12:09:48,ONLINE,ONLINE,ORDER,O-202400649,O-202400649,OL-0001922,OL-0001922,,C0086,C0086,1,P1020,P1020,1,Alfombra Zen 200x300,Textil hogar,Alfombras,2,2.0,2.0,105,105.0,,,,,209.06,209.06,209.06,EUR,21,40.67,81.34,127.72,Tarjeta,Entregado,marketplace,,,O-202400649,OL-0001922,,,,,1,1,Alfombra Zen 200x300,112.47,Activo
F001936,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-07 12:09:48,2025-08-07 12:09:48,ONLINE,ONLINE,ORDER,O-202400649,O-202400649,OL-0001923,OL-0001923,,C0086,C0086,1,P1097,P1097,1,Sofá Eco 120cm,Muebles,Sofás,3,3.0,3.0,733.27,733.27,25,25.0,"549,95",549.95,"1649,86",1649.86,1649.86,EUR,21,480.42,1441.26,208.5999999999999,Tarjeta,Entregado,marketplace,,,O-202400649,OL-0001923,,,,,1,1,Sofá Eco 120cm,768.59,Activo
F001937,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-07 12:09:48,2025-08-07 12:09:48,ONLINE,ONLINE,ORDER,O-202400649,O-202400649,OL-0001924,OL-0001924,,C0086,C0086,1,P1011,P1011,1,Vela Eco ★,Decoración,Velas,1,1.0,1.0,"89,60",89.6,25,25.0,22.40,22.4,67.20,67.2,67.2,EUR,21,68.81,68.81,-1.6099999999999994,Tarjeta,Entregado,marketplace,,,O-202400649,OL-0001924,,,,,1,1,Vela Eco ★,92.55,Activo
F001938,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-07 12:09:48,2025-08-07 12:09:48,ONLINE,ONLINE,ORDER,O-202400649,O-202400649,OL-0001925,OL-0001925,,C0086,C0086,1,P1066,P1066,1,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,1.0,1.0,89.26,89.26,15,15.0,13.39,13.39,75.87,75.87,75.87,EUR,21,62.67,62.67,13.200000000000003,Tarjeta,Entregado,marketplace,,,O-202400649,OL-0001925,,,,,1,1,Jarrón Brisa 💠,85.56,Activo
F001939,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-09 21:16:28,2024-03-09 21:16:28,ONLINE,ONLINE,ORDER,O-202400650,O-202400650,OL-0001926,OL-0001926,,C0073,C0073,1,P1018,P1018,1,Cojine Minimal ★,Decoración,Cojines,1,1.0,1.0,170.27,170.27,,,,,"170,27",170.27,170.27,EUR,21,130.86,130.86,39.41,Tarjeta,Entregado,,,,O-202400650,OL-0001926,,,,,1,1,Cojine Minimal ★,179.25,Descatalogado
F001940,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-09 21:16:28,2024-03-09 21:16:28,ONLINE,ONLINE,ORDER,O-202400650,O-202400650,OL-0001927,OL-0001927,,C0073,C0073,1,P1084,P1084,1,Espejo Eco ★,Decoración,Espejos,2,2.0,2.0,46.88,46.88,15,15.0,14.06,14.06,"79,70",79.7,79.7,EUR,21,24.47,48.94,30.760000000000005,Tarjeta,Entregado,,,,O-202400650,OL-0001927,,,,,1,1,Espejo Eco ★,45.73,Activo
F001941,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-09 21:16:28,2024-03-09 21:16:28,ONLINE,ONLINE,ORDER,O-202400650,O-202400650,OL-0001928,OL-0001928,,C0073,C0073,1,P1070,P1070,1,"Aplique Boreal ""Star""",Iluminación,,2,2.0,2.0,285.93,285.93,10,10.0,"57,19",57.19,514.67,514.67,514.67,EUR,21,141.85,283.7,230.96999999999997,Tarjeta,Entregado,,,,O-202400650,OL-0001928,,,,,1,1,"Aplique Boreal ""Star""",307.12,Activo
F001942,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-09 21:16:28,2024-03-09 21:16:28,ONLINE,ONLINE,ORDER,O-202400650,O-202400650,OL-0001929,OL-0001929,,C0073,C0073,1,P1064,P1064,1,Estantería Minimal 120cm,Muebles,Estanterías,1,1.0,1.0,414.15,414.15,30,30.0,124.24,124.24,289.91,289.91,289.91,EUR,21,210.29,210.29,79.62000000000003,Tarjeta,Entregado,,,,O-202400650,OL-0001929,,,,,1,1,Estantería Minimal 120cm,447.43,Activo
F001943,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-25 16:02:10,2025-08-25 16:02:10,ONLINE,ONLINE,ORDER,O-202400526,O-202400526,OL-0001549,OL-0001549,,C0020,C0020,1,P1076,P1076,1,Cortina Eco 200x300,Textil hogar,Cortinas,1,1.0,1.0,€229.18,229.18,10,10.0,€22.92,22.92,206.26,206.26,206.26,EUR,21,77.52,77.52,128.74,paypal,Cancelado,,,,O-202400526,OL-0001549,,,,,1,1,Cortina Eco 200x300,219.17,Descatalogado
F001944,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-13 04:39:58,2024-03-13 04:39:58,ONLINE,ONLINE,ORDER,O-202400296,O-202400296,OL-0000867,OL-0000867,,C0088,C0088,1,P1009,P1009,1,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,1.0,1.0,21.67,21.67,0,0.0,0.00,0.0,21.67,21.67,21.67,EUR,21,10.34,10.34,11.330000000000002,Desconocido,Devuelto Parcial,web,,,O-202400296,OL-0000867,,,,,1,1,Cortina Vintage Pack 4,21.75,Activo
F001945,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025/01/19 22:10:56,2025-01-19 22:10:56,ONLINE,ONLINE,ORDER,O-202400323,O-202400323,OL-0000935,OL-0000935,,C0036,C0036,1,,,0,Producto desconocido,,,1,1.0,1.0,"845,48",845.48,,,,,845.13,845.13,845.13,EUR,,,,,paypal,Entregado,,,,O-202400323,OL-0000935,,,,,1,1,,,
F001946,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-12-26 21:53:09,2025-12-26 21:53:09,ONLINE,ONLINE,ORDER,O-202400086,O-202400086,OL-0000257,OL-0000257,,C0024,C0024,1,P1020,P1020,1,Alfombra Zen 200x300,Textil hogar,Alfombras,1,1.0,1.0,,,25,25.0,28.32,28.32,84.96,84.96,84.96,EUR,21,40.67,40.67,44.28999999999999,PayPal,En preparación,web,,,O-202400086,OL-0000257,,,,,1,1,Alfombra Zen 200x300,112.47,Activo
F001947,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024/07/29 13:32:41,2024-07-29 13:32:41,ONLINE,ONLINE,ORDER,O-202400392,O-202400392,OL-0001155,OL-0001155,,,,0,P1032,P1032,1,Figura Minimal ★,Decoración,Lamparas mesa,-1,-1.0,1.0,"122,15",122.15,,,,,"-122,15",-122.15,122.15,EUR,21,54.44,-54.44,-67.71000000000001,Transferencia,Cancelado,web,,,O-202400392,OL-0001155,,,,,1,1,Figura Minimal ★,123.77,Descatalogado
F001948,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,13/03/2024 18:31,2024-03-13 18:31:00,ONLINE,ONLINE,ORDER,O-202400388,O-202400388,OL-0001140,OL-0001140,,C0073,C0073,1,P1006,P1006,1,Cortina Élite 200x300,Textil hogar,Cortinas,1,1.0,1.0,115.51,115.51,,,,,115.51,115.51,115.51,EUR,21,62.96,62.96,52.550000000000004,ApplePay,En preparación,web,,,O-202400388,OL-0001140,,,,,1,1,Cortina Élite 200x300,113.02,Activo
F001949,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-02-20 05:58:50,2025-02-20 05:58:50,ONLINE,ONLINE,ORDER,O-202400370,O-202400370,OL-0001075,OL-0001075,,C0083,C0083,1,p1016,P1016,1,"Aplique Élite ""Star""",Iluminación,Apliques,1,1.0,1.0,280.35,280.35,30,30.0,84.11,84.11,196.24,196.24,196.24,EUR,21,126.21,126.21,70.03000000000002,paypal,Entregado,marketplace,,,O-202400370,OL-0001075,,,,,1,1,"Aplique Élite ""Star""",300.77,Descatalogado
F001950,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024/08/11 21:14:19,2024-08-11 21:14:19,ONLINE,ONLINE,ORDER,O-202400606,O-202400606,OL-0001782,OL-0001782,,C0026,C0026,1,p1064,P1064,1,Estantería Minimal 120cm,Muebles,Estanterías,1,1.0,1.0,426.65,426.65,,,,,426.65,426.65,426.65,EUR,21,210.29,210.29,216.35999999999999,Tarjeta,Entregado,web,,,O-202400606,OL-0001782,,,,,1,1,Estantería Minimal 120cm,447.43,Activo
F001951,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-06-02 10:29:42,2024-06-02 10:29:42,ONLINE,ONLINE,ORDER,O-202400377,O-202400377,OL-0001102,OL-0001102,,c0063,C0063,1,p1036,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,1,1.0,1.0,26.62,26.62,25,25.0,6.66,6.66,"19,96",19.96,19.96,EUR,21,18.23,18.23,1.7300000000000004,Transferencia,Entregado,app,,,O-202400377,OL-0001102,,,,,1,1,Cortina Aurora 90x200,26.11,Activo
F001952,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025/07/11 09:15:38,2025-07-11 09:15:38,ONLINE,ONLINE,ORDER,O-202400013,O-202400013,OL-0000034,OL-0000034,,C0033,C0033,1,p1097,P1097,1,Sofá Eco 120cm,Muebles,Sofás,1,1.0,1.0,730,730.0,15,15.0,€109.43,109.43,620.10,620.1,620.1,EUR,21,480.42,480.42,139.68,Tarjeta,Entregado,marketplace,,,O-202400013,OL-0000034,,,,,1,1,Sofá Eco 120cm,768.59,Activo
F001953,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-01-01 10:34:09,2024-01-01 10:34:09,ONLINE,ONLINE,ORDER,O-202400613,O-202400613,OL-0001796,OL-0001796,,,,0,p1056,P1056,1,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,2.0,2.0,216.41,216.41,25,25.0,108.20,108.2,324.62,324.62,324.62,EUR,21,124.96,249.92,74.70000000000002,ApplePay,En preparación,marketplace,,,O-202400613,OL-0001796,,,,,1,1,Cortina Luna Set 2 uds,218.54,Activo
F001954,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,08/11/2024 10:46,2024-11-08 10:46:00,ONLINE,ONLINE,ORDER,O-202400088,O-202400088,OL-0000263,OL-0000263,,,,0,p1037,P1037,1,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,1.0,1.0,46.62,46.62,20,20.0,9.32,9.32,37,37.0,37.0,EUR,21,25.43,25.43,11.57,Transferencia,Entregado,app,,,O-202400088,OL-0000263,,,,,1,1,"Bombilla Boreal ""Star""",50.59,Descatalogado
F001955,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,,,OL-0000001,OL-0000001,,,,0,P1031,P1031,1,Cama Nórdico 3 plazas,Muebles,Camas,1,1.0,1.0,1147,1147.0,10,10.0,114.66,114.66,1032,1032.0,1032.0,,21,773.05,773.05,258.95000000000005,,,,,,,OL-0000001,,,,,0,1,Cama Nórdico 3 plazas,1136.89,Activo
F001956,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,,,OL-0001683,OL-0001683,,,,0,P1024,P1024,1,Cojine Vintage ★,Decoración,Cojines,1,1.0,1.0,177.33,177.33,15,15.0,26.60,26.6,151,151.0,151.0,,21,92.12,92.12,58.879999999999995,,,,,,,OL-0001683,,,,,0,1,Cojine Vintage ★,183.66,Activo
F001957,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,,,OL-0000952,OL-0000952,,,,0,P1053,P1053,1,"Aplique Nórdico ""Star""",Iluminación,,2,2.0,2.0,"227,96",227.96,5,5.0,22.80,22.8,433.12,433.12,433.12,,21,114.35,228.7,204.42000000000002,,,,,,,OL-0000952,,,,,0,1,"Aplique Nórdico ""Star""",226.61,Activo
F001958,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,O-202499999,O-202499999,OL-0001782,OL-0001782,,,,0,P1064,P1064,1,Estantería Minimal 120cm,Muebles,Estanterías,1,1.0,1.0,426.65,426.65,,,,,426.65,426.65,426.65,,21,210.29,210.29,216.35999999999999,,,,,,O-202499999,OL-0001782,,,,,0,1,Estantería Minimal 120cm,447.43,Activo
F001959,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,O-XYZ,O-XYZ,OL-0000863,OL-0000863,,,,0,P1004,P1004,1,Cama Sol 120cm,decoración,Camas,1,1.0,1.0,1160.24,1160.24,20,20.0,232.05,232.05,"928,19",928.19,928.19,,21,,,,,,,,,O-XYZ,OL-0000863,,,,,0,1,Cama Sol 120cm,1131.94,Activo
F001960,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,O-XYZ,O-XYZ,OL-0001677,OL-0001677,,,,0,P1073,P1073,1,Espejo Minimal ★,Decoración,Espejos,2,2.0,2.0,105.47,105.47,20,20.0,€42.19,42.19,168.75,168.75,168.75,,21,83.92,167.84,0.9099999999999966,,,,,,O-XYZ,OL-0001677,,,,,0,1,Espejo Minimal ★,114.54,Activo
F001961,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,O-XYZ,O-XYZ,OL-0000141,OL-0000141,,,,0,P1042,P1042,1,Espejo Minimal ★,Decoración,Espejos,2,2.0,2.0,74.35,74.35,,,,,€158.99,158.99,158.99,,21,32.41,64.82,94.17000000000002,,,,,,O-XYZ,OL-0000141,,,,,0,1,Espejo Minimal ★,77.19,Activo
F001962,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,,,ONLINE,ONLINE,ORDER,O-XYZ,O-XYZ,OL-0001307,OL-0001307,,,,0,P1053,P1053,1,"Aplique Nórdico ""Star""",Iluminación,,1,1.0,1.0,,,,,,,210.74,210.74,210.74,,21,114.35,114.35,96.39000000000001,,,,,,O-XYZ,OL-0001307,,,,,0,1,"Aplique Nórdico ""Star""",226.61,Activo
F001963,ECOM,devoluciones_online.csv,ONLINE,ONLINE,DEVOLUCION,1,2025-04-04 16:59:55,2025-04-04 16:59:55,ONLINE,ONLINE,ORDER,O-202400014,O-202400014,OL-0000041,OL-0000041,RO-2025-00001,C0006,C0006,1,P1058,P1058,1,Manta Nórdico 140x200,Textil hogar,Mantas,2,-2.0,2.0,64.38,64.38,20,20.0,€12.88,12.88,"103,00",-103.0,103.0,EUR,21,39.18,-78.36,-24.64,ApplePay,Pendiente,app,,,O-202400014,OL-0000041,,tienda,,,1,1,Manta Nórdico 140x200,64.7,Activo
F001964,ECOM,devoluciones_online.csv,ONLINE,ONLINE,DEVOLUCION,1,2025-04-18 07:24:55,2025-04-18 07:24:55,ONLINE,ONLINE,ORDER,O-202400014,O-202400014,OL-0000040,OL-0000040,RO-2025-00002,C0006,C0006,1,P1003,P1003,1,Espejo Atlas ★,Decoración,Espejos,2,-2.0,2.0,256.53,256.53,25,25.0,128.26,128.26,"384,80",-384.8,384.8,EUR,21,160.81,-321.62,-63.18000000000001,ApplePay,Pendiente,app,,,O-202400014,OL-0000040,No encaja / medidas,Envío,,,1,1,Espejo Atlas ★,264.87,Descatalogado
F001965,ECOM,devoluciones_online.csv,ONLINE,ONLINE,DEVOLUCION,1,2025-05-22 11:59:55,2025-05-22 11:59:55,ONLINE,ONLINE,ORDER,O-202400014,O-202400014,OL-0000039,OL-0000039,RO-2025-00003,C0006,C0006,1,P1055,P1055,1,Cuadro Luna ★,Decoración,Cuadros,1,-1.0,1.0,121.38,121.38,,,,,"121,38",-121.38,121.38,EUR,21,77.33,-77.33,-44.05,ApplePay,Reembolsada,app,,,O-202400014,OL-0000039,No encaja / medidas,Tienda,,,1,1,Cuadro Luna ★,124.61,Activo
F001966,ECOM,devoluciones_online.csv,ONLINE,ONLINE,DEVOLUCION,1,2024-09-05 20:07:00,2024-09-05 20:07:00,ONLINE,ONLINE,ORDER,O-202400023,O-202400023,OL-0000067,OL-0000067,RO-2024-00004,C0045,C0045,1,P1002,P1002,1,Sábana Brisa 90x200,Textil hogar,Sábanas,1,-1.0,1.0,173.57,173.57,25,25.0,86.78,86.78,130.18,-130.18,130.18,EUR,21,106.71,-106.71,-23.470000000000013,ContraReembolso,,web,,,O-202400023,OL-0000067,Otro,Punto Pack,,,1,1,Sábana Brisa 90x200,169.18,Activo
F001967,ECOM,devoluciones_online.csv,ONLINE,ONLINE,DEVOLUCION,1,2024-08-18 17:52:00,2024-08-18 17:52:00,ONLINE,ONLINE,ORDER,O-202400023,O-202400023,OL-0000068,OL-0000068,RO-2024-00005,C0045,C0045,1,P1002,P1002,1,Sábana Brisa 90x200,Textil hogar,Sábanas,1,-1.0,1.0,€166.21,166.21,15,15.0,€24.93,24.93,141.28,-141.28,141.28,EUR,21,106.71,-106.71,-34.57000000000001,ContraReembolso,Reembolsada,web,,,O-202400023,OL-0000068,,  Envío  ,,,1,1,Sábana Brisa 90x200,169.18,Activo
