order_line_id,order_id,product_id,descripcion_producto,categoria,subcategoria,cantidad,precio_unitario,descuento_pct,descuento_importe,importe_linea,iva_pct
OL-0001222,O-202400415,P1089,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,108.36,15,"16,25","92,11",10
OL-0001223,O-202400415,P1050,Cama Brisa Compact,Muebles,Camas,2,€195.59,25,97.80,"293,38",21
OL-0001224,O-202400416,P1033,Cojine Sol ★,Decoración,Cojines,3,249.29,15,112.18,635.69,10
OL-0001225,O-202400416,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,428.57,,,"428,57",21
OL-0001226,O-202400416,P1018,Cojine Minimal ★,Decoración,Cojines,3,185.98,5,27.90,"530,04",10
OL-0001227,O-202400417,P1088,Espejo Élite ★,Decoración,Espejos,1,140.82,10,€14.08,126.74,21
OL-0001228,O-202400418,P1078,Estantería Atlas 160cm,Muebles,Estanterías,1,646.78,25,161.69,485.09,21
OL-0001229,O-202400418,P1026,Cuadro Vintage ★,Decoración,Cuadros,2,"88,96",,,"177,92",21
OL-0001230,O-202400418,P1010,Cama Sol Compact,Muebles,Camas,1,913.80,,,913.80,21
OL-0001231,O-202400418,P1089,"Bombilla Vintage ""Star""",Iluminación,,2,€106.35,25,53.17,€159.53,10
OL-0001232,O-202400419,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,189.69,20,37.94,"151,75",21
OL-0001233,O-202400419,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,€51.40,20,10.28,41.12,21
OL-0001234,O-202400419,P1058,Manta Nórdico 140x200,Textil hogar,Mantas,1,63.33,0,"0,00",63.33,21
OL-0001235,O-202400419,P1050,Cama Brisa Compact,Muebles,Camas,1,"172,05",,,172.05,21
OL-0001236,O-202400420,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,1,205,20,41.06,164.23,21
OL-0001237,O-202400420,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,376.48,,,"376,48",21
OL-0001238,O-202400420,P1041,Vela Luna ★,Decoración,Velas,1,,,,109.94,21
OL-0001239,O-202400420,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,99.48,,,€99.48,21
OL-0001240,O-202400420,P1080,Espejo Boreal ★,Decoración,Espejos,1,205.85,10,20.59,185.26,10
OL-0001241,O-202400421,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,2,311.64,-5,-31.16,"654,44",21
OL-0001242,O-202400422,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,193.55,,,€193.55,21
OL-0001243,O-202400422,SKU-1019,Vela Aurora ★,Decoración,Velas,1,44.56,15,€6.68,37.88,21
OL-0001244,O-202400422,P1042,Espejo Minimal ★,Decoración,Espejos,1,€76.31,10,7.63,€81.93,10
OL-0001245,O-202400422,P1073,Espejo Minimal ★,Decoración,Espejos,1,113.47,25,28.37,"85,10",21
OL-0001246,O-202400422,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,373.25,30,"111,97",261.28,10
OL-0001247,O-202400423,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,29.53,30,€8.86,€20.67,21
OL-0001248,O-202400424,P1078,Estantería Atlas 160cm,Muebles,Estanterías,1,"692,17",15,103.83,588.34,21
OL-0001249,O-202400424,P1043,Cama Sol 3 plazas,Muebles,Camas,1,802.87,,,802.87,21
OL-0001250,O-202400424,P9999,Producto desconocido,N/A,,1,452.91,,,452.91,21
OL-0001251,O-202400425,,Producto desconocido,N/A,,2,633.02,0,0.00,1266.04,21
OL-0001252,O-202400425,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,3,214.85,0,0,644.55,10
OL-0001253,O-202400426,P1033,Cojine Sol ★,Decoración,Cojines,1,"234,56",25,58.64,175.92,21
OL-0001254,O-202400426,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,€646.88,,,646.88,21
OL-0001255,O-202400426,P1085,Sofá Boreal Compact,Muebles,Sofás,2,1068.49,,,2136.98,21
OL-0001256,O-202400427,P1052,Cama Vintage 3 plazas,Muebles,,1,673.91,,,673.91,21
OL-0001257,O-202400427,P1048,Mesa Minimal 160cm,Muebles,Mesas,1,444.43,,,"444,43",21
OL-0001258,O-202400427,p1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,1,"319,69",15,48,271.74,10
OL-0001259,O-202400428,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,"362,49",5,€18.12,€344.37,10
OL-0001260,O-202400429,P1014,Cuadro Zen ★,Decoración,Cuadros,1,68.70,10,6.87,61.83,10
OL-0001261,O-202400429,P1003,Espejo Atlas ★,Decoración,Espejos,1,"276,11",5,13.81,262.30,21
OL-0001262,O-202400429,P1096,Figura Vintage ★,Decoración,Figuras,1,€141.85,15,€21.28,120.57,10
OL-0001263,O-202400430,P1080,Espejo Boreal ★,Decoración,Espejos,1,183.88,30,55.16,128.72,21
OL-0001264,O-202400430,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,198.97,20,"39,79",159.18,21
OL-0001265,O-202400430,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,3,221.56,15,99.70,564.98,21
OL-0001266,O-202400430,P1052,Cama Vintage 3 plazas,Muebles,Camas,2,"656,53",,,1313.06,21
OL-0001267,O-202400430,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,51.52,25,12.88,38.64,21
OL-0001268,O-202400431,P1070,"Aplique Boreal ""Star""",Iluminación,,1,"278,59",,,"278,59",10
OL-0001269,O-202400431,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,1,193.87,10,€19.39,174.48,21
OL-0001270,O-202400432,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,1,201.88,5,10.09,191.79,21
OL-0001271,O-202400432,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,2,93.68,20,37.47,149.89,21
OL-0001272,O-202400432,P1040,Manta Boreal 140x200,Textil hogar,Mantas,2,"30,34",20,12,48.54,21
OL-0001273,O-202400433,p1005,,N/A,,1,€677.03,,,677.03,21
OL-0001274,O-202400433,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,1,23.51,,,23.51,21
OL-0001275,O-202400433,P1064,Estantería Minimal 120cm,Muebles,Estanterías,2,413.55,15,€124.06,€703.04,21
OL-0001276,O-202400433,P1031,Cama Nórdico 3 plazas,Muebles,Camas,-1,1152.33,,,-1152,21
OL-0001277,O-202400434,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,47.83,5,2.39,"45,44",21
OL-0001278,O-202400435,P9999,Producto desconocido,,,1,904.53,15,135.68,768.85,21
OL-0001279,O-202400435,P1055,Cuadro Luna ★,Decoración,Cuadros,1,112.94,,,112.94,10
OL-0001280,O-202400435,P1073,Espejo Minimal ★,Decoración,Espejos,1,€108.79,25,27.20,"81,59",10
OL-0001281,O-202400436,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,49.21,5,2.46,"46,75",10
OL-0001282,O-202400436,P1078,Estantería Atlas 160cm,Muebles,Estanterías,1,709,5,€35.43,673.22,21
OL-0001283,O-202400437,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,2,265.90,20,106.36,425.44,21
OL-0001284,O-202400438,p10X1,Producto desconocido,,,2,352.98,,,705.96,21
OL-0001285,O-202400438,P1029,Figura Luna ★,Decoración,Figuras,1,50.44,30,"15,13",€35.31,10
OL-0001286,O-202400439,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,1,136.61,10,€13.66,122.95,21
OL-0001287,O-202400439,P1032,Figura Minimal ★,Decoración,Lamparas mesa,1,"114,83",10,"11,48",103.35,10
OL-0001288,O-202400439,P1011,Vela Eco ★,Decoración,Velas,2,"89,72",20,"35,89",143.55,10
OL-0001289,O-202400439,P1041,Vela Luna ★,Decoración,Velas,1,117.57,,,€117.57,21
OL-0001290,O-202400440,SKU-1019,Vela Aurora ★,Decoración,Velas,1,"43,97",20,8.79,35.18,10
OL-0001291,O-202400440,P1080,Espejo Boreal ★,Decoración,Espejos,0,201.29,10,0.00,0.00,10
OL-0001292,O-202400441,P1088,Espejo Élite ★,Decoración,Espejos,1,€136.01,15,20.40,115.61,10
OL-0001293,O-202400441,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,432.64,,,432.64,21
OL-0001294,O-202400441,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,193.10,30,57.93,€135.17,21
OL-0001295,O-202400442,P1097,Sofá Eco 120cm,Muebles,Sofás,1,704.10,0,0.00,€704.10,21
OL-0001296,O-202400442,P1085,Sofá Boreal Compact,Muebles,Sofás,1,1030.07,5,51.50,€978.57,21
OL-0001297,O-202400443,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,1,329.33,,,€329.33,10
OL-0001298,O-202400443,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,217.90,,,217.90,10
OL-0001299,O-202400443,P1089,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,"98,72",,,98.72,10
OL-0001300,O-202400443,P1017,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,1,61.66,,,62,10
OL-0001301,O-202400443,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,3,€117.65,10,35.30,317.65,21
OL-0001302,O-202400443,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,2,301.86,20,120.74,482.98,21
OL-0001303,O-202400444,P1029,Figura Luna ★,Decoración,Figuras,3,47.96,25,€35.97,107.91,21
OL-0001304,O-202400444,,,N/A,,1,459.31,15,"68,90","390,41",21
OL-0001305,O-202400445,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,23.47,10,€2.35,21.12,21
OL-0001306,O-202400445,P1004,Cama Sol 120cm,decoración,Camas,1,1031.96,10,"103,20",928.76,21
OL-0001307,O-202400445,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,,,,210.74,10
OL-0001308,O-202400445,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,19.96,0,0.00,19.96,21
OL-0001309,O-202400445,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,"49,88",0,0.00,49.88,10
OL-0001310,O-202400446,P1045,Sofá Aurora 120cm,Muebles,Sofás,1,€160.00,0,0.00,160.00,21
OL-0001311,O-202400446,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,2,7.30,,,14.60,21
OL-0001312,O-202400446,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,3,€394.93,0,€0.00,€1184.79,21
OL-0001313,O-202400447,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1147,10,114.66,1032,21
OL-0001314,O-202400448,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,89.69,15,13.45,€76.24,21
OL-0001315,O-202400448,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,3,€79.64,0,0.00,238.92,21
OL-0001316,O-202400449,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1034.06,30,310.22,€723.84,21
OL-0001317,O-202400449,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,205.58,,,,21
OL-0001318,O-202400449,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,52.76,15,€7.91,44.85,10
OL-0001319,O-202400449,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,2,"211,15",0,0.00,422.30,21
OL-0001320,O-202400450,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,270.27,,,€270.27,10
OL-0001321,O-202400450,P1080,Espejo Boreal ★,Decoración,,3,196.59,30,"176,93","412,84",21
OL-0001322,O-202400450,P1089,"Bombilla Vintage ""Star""",Iluminación,Bombillas,3,97.21,5,"14,58",277.05,10
OL-0001323,O-202400451,P1064,Estantería Minimal 120cm,Muebles,Estanterías,3,449.83,,,1349.49,21
OL-0001324,O-202400451,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,156.90,30,47.07,109.83,10
OL-0001325,O-202400451,P1050,Cama Brisa Compact,Muebles,Camas,1,179.83,25,"44,96",€134.87,21
OL-0001326,O-202400451,P1048,Mesa Minimal 160cm,Muebles,Mesas,1,492.34,,,"492,34",21
OL-0001327,O-202400452,,Producto desconocido,N/A,,1,267.72,15,€40.16,"227,56",21
OL-0001328,O-202400452,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,84.68,25,€21.17,63.51,21
OL-0001329,O-202400452, P1039,Cuadro Nórdico ★,Decoración,,1,222.61,20,€44.52,178.09,10
OL-0001330,O-202400452,P1042,Espejo Minimal ★,Decoración,Espejos,1,73.63,,,74,21
OL-0001331,O-202400453,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,2,48.83,0,0.00,97.66,21
OL-0001332,O-202400453,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,497.30,,,497.30,21
OL-0001333,O-202400454,P1004,Cama Sol 120cm,decoración,,1,1028.80,,,"1028,80",21
OL-0001334,O-202400455,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,3,103.09,30,92.78,216.49,21
OL-0001335,O-202400455,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,28,30,8.53,19.91,21
OL-0001336,O-202400456,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,82.11,15,12.32,69.79,21
OL-0001337,O-202400456,P1070,"Aplique Boreal ""Star""",Iluminación,,2,306.44,10,61.29,"551,59",21
OL-0001338,O-202400456,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,4,€298.12,,,1192.48,21
OL-0001339,O-202400456,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,"23,64",110,"26,00",-2.36,21
OL-0001340,O-202400456,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,200.43,0,€0.00,€200.43,21
OL-0001341,O-202400457,P1018,Cojine Minimal ★,Decoración,Cojines,2,"172,93",15,€51.88,"293,98",21
OL-0001342,O-202400457,P1042,Espejo Minimal ★,Decoración,Espejos,2,69.75,5,6.98,132.52,21
OL-0001343,O-202400457,P1089,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,107,30,32.01,74.69,21
OL-0001344,O-202400458,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,,,,46.18,21
OL-0001345,O-202400458,P1014,Cuadro Zen ★,Decoración,Cuadros,2,71.66,5,7.17,136.15,21
OL-0001346,O-202400458,P1073,Espejo Minimal ★,Decoración,Espejos,2,"103,18",0,0.00,206.36,10
OL-0001347,O-202400458,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,52.32,5,3,49.70,21
OL-0001348,O-202400458,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,276.49,,,276.49,21
OL-0001349,O-202400459,P1009,Cortina Vintage Pack 4,Textil hogar,,1,22.37,,,"22,37",21
OL-0001350,O-202400459,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,"107,56",10,10.76,96.80,21
OL-0001351,O-202400459,P1032,Figura Minimal ★,Decoración,Lamparas mesa,1,127.49,,,127.49,10
OL-0001352,O-202400459,P1090,Armario Sol XL,Muebles,Armarios,2,€1135.42,110,€2497.92,-227.08,21
OL-0001353,O-202400460,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,"98,55",5,€4.93,93.62,21
OL-0001354,O-202400460,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,2,344.39,30,206.63,482.15,10
OL-0001355,O-202400460,P1010,Cama Sol Compact,Muebles,Camas,2,"890,51",5,89.05,1691.97,21
OL-0001356,O-202400461,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,135.89,,,135.89,10
OL-0001357,O-202400461,P1014,Cuadro Zen ★,Decoración,Cuadros,1,72.12,,,72,10
OL-0001358,O-202400461,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,"477,78",10,47.78,430.00,21
OL-0001359,O-202400461, P1034,Jarrone Atlas ★,Decoración,Jarrones,3,"308,22",,,924.66,21
OL-0001360,O-202400462,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,199.93,25,49.98,149.95,21
OL-0001361,O-202400462,P1059,Armario Minimal 120cm,Muebles,Armarios,1,"781,99",,,781.99,21
OL-0001362,O-202400462,P1063,Armario Brisa 160cm,Muebles,Armarios,1,€408.81,,,408.81,21
OL-0001363,O-202400463,P1043,Cama Sol 3 plazas,Muebles,Camas,1,853.18,20,170.64,682.54,21
OL-0001364,O-202400463,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,3,279.95,,,839.85,10
OL-0001365,O-202400463,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,2,87.17,20,34.87,139.47,21
OL-0001366,O-202400464,P1024,Cojine Vintage ★,Decoración,Cojines,3,175.89,15,79.15,448.52,21
OL-0001367,O-202400464,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,2,"193,62",25,"96,81",290.43,10
OL-0001368,O-202400464,P1010,Cama Sol Compact,Muebles,Camas,2,857.09,15,257.13,1457.05,21
OL-0001369,O-202400465,P1059,Armario Minimal 120cm,Muebles,Armarios,2,771.67,,,1543.34,21
OL-0001370,O-202400465,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,194.13,,,194.13,21
OL-0001371,O-202400465,P1095,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,0.00,,,0.00,21
OL-0001372,O-202400465,P1023,"Aplique Élite ""Star""",Iluminación,Apliques,1,132.60,0,€0.00,132.60,10
OL-0001373,O-202400466,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,1,219.55,25,54.89,164.66,21
OL-0001374,O-202400466,p1029,Figura Luna ★,Decoración,Figuras,2,€48.56,30,29.14,67.98,10
OL-0001375,O-202400467,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,21.78,0,0.00,21.78,21
OL-0001376,O-202400467,P1083,"Aplique Aurora ""Star""",Iluminación,,3,370,0,0.00,1111.23,21
OL-0001377,O-202400467,P1008,"Bombilla Nórdico ""Star""",Iluminación,,1,€28.56,5,"1,43",27.13,10
OL-0001378,O-202400468,P1053,"Aplique Nórdico ""Star""",Iluminación,,3,220.00,10,€66.00,€594.00,10
OL-0001379,O-202400468,P1097,Sofá Eco 120cm,Muebles,Sofás,2,704.34,20,€281.74,1126.94,21
OL-0001380,O-202400468,P1042,Espejo Minimal ★,Decoración,Espejos,1,,,,80.56,21
OL-0001381,O-202400468,P1098,Espejo Boreal ★,Decoración,Espejos,2,"222,61",30,133.57,311.65,10
OL-0001382,O-202400469,,,,,1,132.93,,,132.93,21
OL-0001383,O-202400469,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,68.92,0,0.00,68.92,21
OL-0001384,O-202400469,P1010,Cama Sol Compact,Muebles,Camas,1,813.21,,,813.21,21
OL-0001385,O-202400470,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,205,30,61.45,143.40,21
OL-0001386,O-202400471,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,"129,24",,,129.24,10
OL-0001387,O-202400471,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,2,25.61,25,12.80,38.42,21
OL-0001388,O-202400472,P1069,Sofá Zen 120cm,Muebles,Sofás,2,€521.08,,,1042.16,21
OL-0001389,O-202400472,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,147.03,30,€44.11,102.92,21
OL-0001390,O-202400472,P1048,Mesa Minimal 160cm,Muebles,Mesas,1,441.60,20,88.32,353.28,21
OL-0001391,O-202400473,P1083,"Aplique Aurora ""Star""",Iluminación,,1,371.04,0,0.00,371.04,21
OL-0001392,O-202400473,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,1,218.89,,,219,10
OL-0001393,O-202400473,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1131.57,,,1131.57,21
OL-0001394,O-202400474,P1058,Manta Nórdico 140x200,Textil hogar,Mantas,0,67.17,,,€0.00,21
OL-0001395,O-202400474, P1069,Sofá Zen 120cm,Muebles,Sofás,1,483.12,0,0,483.12,21
OL-0001396,O-202400475,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,499,30,149.82,"349,59",21
OL-0001397,O-202400476,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,402.41,,,402,10
OL-0001398,O-202400476,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,102.33,,,"102,33",21
OL-0001399,O-202400476,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,79.15,30,23.75,55.40,10
OL-0001400,O-202400476,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,1,205.79,,,206,10
OL-0001401,O-202400476,P1097,Sofá Eco 120cm,Muebles,Sofás,1,"772,58",-5,-38.63,811.21,21
OL-0001402,O-202400476,p1025,Figura Nórdico ★,Decoración,Figuras,2,"89,61",25,44.80,134.42,10
OL-0001403,O-202400477,P1099,Figura Eco ★,Decoración,,1,179.25,,,179.25,10
OL-0001404,O-202400477,p1064,Estantería Minimal 120cm,Muebles,Estanterías,4,"437,98",,,1751.92,21
OL-0001405,O-202400477,P1059,Armario Minimal 120cm,Muebles,Armarios,1,699.54,25,174.88,"524,66",21
OL-0001406,O-202400478,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,454.70,,,454.70,21
OL-0001407,O-202400478,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,114.32,,,114.32,21
OL-0001408,O-202400479,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,-1,85.42,,,,10
OL-0001409,O-202400479,P1024,Cojine Vintage ★,Decoración,Cojines,1,182.77,5,9.14,174,10
OL-0001410,O-202400479,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,388.38,25,€97.09,€291.29,21
OL-0001411,O-202400480,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,302.69,25,75.67,227.02,21
OL-0001412,O-202400481,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,€377.55,20,75.51,"302,04",10
OL-0001413,O-202400481,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,29.01,10,2.90,26.11,10
OL-0001414,O-202400481,P1043,Cama Sol 3 plazas,Muebles,Camas,1,863.62,0,0.00,864,21
OL-0001415,O-202400482,P1099,Figura Eco ★,Decoración,Figuras,1,184.90,5,9.25,"175,65",21
OL-0001416,O-202400482,P1054,Figura Minimal ★,Decoración,Figuras,1,102.83,15,€15.42,87.41,10
OL-0001417,O-202400483,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,646.20,30,193.86,"452,34",21
OL-0001418,O-202400483,p1010,Cama Sol Compact,Muebles,Camas,1,€854.23,-5,-42.71,€896.94,21
OL-0001419,O-202400483,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,€22.52,25,5.63,€16.89,10
OL-0001420,O-202400483,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,2,"317,14",20,126.86,€507.42,10
OL-0001421,O-202400484,P1004,Cama Sol 120cm,decoración,Camas,1,1062.42,20,212.48,849.94,21
OL-0001422,O-202400484,P1024,Cojine Vintage ★,Decoración,Cojines,1,169.62,20,"33,92","135,70",10
OL-0001423,O-202400484,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,3,130.29,30,"117,26","273,61",21
OL-0001424,O-202400484,SKU-9999,,,,1,"599,95",30,179.99,"419,96",21
OL-0001425,O-202400484,P1063,Armario Brisa 160cm,Muebles,Armarios,2,451.40,25,€225.70,677.10,21
OL-0001426,O-202400485,P1084,Espejo Eco ★,Decoración,Espejos,2,47.13,20,18.85,75.41,21
OL-0001427,O-202400485,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,305.65,,,305.65,21
OL-0001428,O-202400485,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,354.86,,,354.86,21
OL-0001429,O-202400486,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,21.34,,,"21,34",21
OL-0001430,O-202400487,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,"112,36",10,11.24,101.12,21
OL-0001431,O-202400487,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,€528.35,5,€26.42,€501.93,21
OL-0001432,O-202400487,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,129.58,30,38.87,90.71,21
OL-0001433,O-202400488,P1079,Cuadro Boreal ★,Decoración,Cuadros,2,150.59,0,0.00,301.18,21
OL-0001434,O-202400488, P1018,Cojine Minimal ★,Decoración,Cojines,1,,10,18,"159,17",10
OL-0001435,O-202400488,P1024,Cojine Vintage ★,Decoración,Cojines,1,183.62,30,55.09,€128.53,10
OL-0001436,O-202400489,P1018,Cojine Minimal ★,Decoración,Cojines,1,179.15,,,€179.15,21
OL-0001437,O-202400489,P1041,Vela Luna ★,Decoración,Velas,1,121.46,5,6.07,115.39,21
OL-0001438,O-202400489,P1063,Armario Brisa 160cm,Muebles,Armarios,1,"429,81",0,0.00,429.81,21
OL-0001439,O-202400489,P1056,Cortina Luna Set 2 uds,Textil hogar,,2,216.64,,,433.28,21
OL-0001440,O-202400490,P1083,"Aplique Aurora ""Star""",Iluminación,,1,€409.09,,,"409,09",10
OL-0001441,O-202400490,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,222.59,,,445,21
OL-0001442,O-202400490,P1047,Sofá Atlas 3 plazas,Muebles,,1,485.96,0,0.00,485.96,21
OL-0001443,O-202400490,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,521.11,25,130.28,390.83,21
OL-0001444,O-202400490,P1055,Cuadro Luna ★,Decoración,Cuadros,2,123.59,30,€74.15,173.03,21
OL-0001445,O-202400490,,,N/A,,1,€396.15,,,"396,15",21
OL-0001446,O-202400491,P1007,Figura Boreal ★,Decoración,Figuras,1,248.39,0,0.00,248.39,10
OL-0001447,O-202400491,P1073,Espejo Minimal ★,Decoración,Espejos,1,119.90,0,0.00,119.90,21
OL-0001448,O-202400491,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,2,1117,20,"446,73",1786.91,21
OL-0001449,O-202400492,P1022,Armario Aurora 120cm,Muebles,Armarios,1,862,15,129.34,732.92,21
OL-0001450,O-202400492,P1097,Sofá Eco 120cm,Muebles,Sofás,1,729.49,25,€182.37,547.12,21
